targetMuscle,title,src
cardio,Boxing Right Cross,https://fitnessprogramer.com/wp-content/uploads/2022/02/Boxing-Right-Cross-with-boxing-bag.gif
cardio,Walking High Knee Lunges,https://fitnessprogramer.com/wp-content/uploads/2021/09/Walking-High-Knee-Lunges.gif
cardio,High Knees Lift Run,https://fitnessprogramer.com/wp-content/uploads/2021/09/Run-in-Place.gif
cardio,Jack Burpees,https://fitnessprogramer.com/wp-content/uploads/2021/10/Jack-Burpees.gif
cardio,Astride Jumps,https://fitnessprogramer.com/wp-content/uploads/2021/05/Astride-Jumps.gif
cardio,Long Jump,https://fitnessprogramer.com/wp-content/uploads/2021/03/Long-Jump-Plyometrics.gif
cardio,Front Plank With Arm And Leg Lift,https://fitnessprogramer.com/wp-content/uploads/2021/08/Front-Plank-With-Arm-And-Leg-Lift.gif
cardio,Kettlebell Clean and Jerk,https://fitnessprogramer.com/wp-content/uploads/2021/06/Kettlebell-Clean-and-Jerk.gif
cardio,Dumbbell Burpees,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Burpees.gif
cardio,Ski Step,https://fitnessprogramer.com/wp-content/uploads/2022/04/Ski-Step.gif
cardio,Dumbbell Split Jump,https://fitnessprogramer.com/wp-content/uploads/2022/04/Dumbbell-Split-Jump.gif
cardio,Dumbbell Jump Squat,https://fitnessprogramer.com/wp-content/uploads/2022/04/Dumbbell-Jump-Squat.gif
cardio,Burpees,https://fitnessprogramer.com/wp-content/uploads/2021/02/burpees.gif
cardio,Vibration Plate,https://fitnessprogramer.com/wp-content/uploads/2023/06/Vibrate-Plate-Standing.gif
cardio,High Knees Against Wall,https://fitnessprogramer.com/wp-content/uploads/2021/09/High-Knees-against-wall.gif
cardio,Vertical Mountain Climber,https://fitnessprogramer.com/wp-content/uploads/2022/07/Vertical-Mountain-Climber.gif
cardio,Single Leg Hip Thrust Jump,https://fitnessprogramer.com/wp-content/uploads/2022/02/Single-Leg-Hip-Thrust-Jump.gif
cardio,Cross Body Push-up,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cross-Body-Push-up_Plyometric.gif
cardio,Box Jump to Pistol Squat,https://fitnessprogramer.com/wp-content/uploads/2023/02/Box-Jump-to-Pistol-Squat.gif
cardio,Box Jump 2 to 1,https://fitnessprogramer.com/wp-content/uploads/2023/02/Box-Jump-2-to-1.gif
cardio,Box Jump 1 to 2,https://fitnessprogramer.com/wp-content/uploads/2023/02/Box-Jump-1-to-2.gif
cardio,Single Leg Box Jump,https://fitnessprogramer.com/wp-content/uploads/2023/02/Single-Leg-Box-Jump.gif
cardio,Stationary Bike Run,https://fitnessprogramer.com/wp-content/uploads/2022/02/Stationary-Bike-Run.gif
cardio,Hands Bike,https://fitnessprogramer.com/wp-content/uploads/2022/02/Hands-Bike.gif
cardio,Squat Tuck Jump,https://fitnessprogramer.com/wp-content/uploads/2022/02/Squat-Tuck-Jump.gif
cardio,1-2 Stick Drill,https://fitnessprogramer.com/wp-content/uploads/2023/04/1-2-Stick-Drill-Plyometrics.gif
cardio,Step Up with Knee Raises,https://fitnessprogramer.com/wp-content/uploads/2021/02/Step-up.gif
cardio,Snap Jumps,https://fitnessprogramer.com/wp-content/uploads/2021/02/SNAP-JUMPS.gif
cardio,Bear Crawl,https://fitnessprogramer.com/wp-content/uploads/2021/02/Bear-Crawl.gif
cardio,High Knee Run,https://fitnessprogramer.com/wp-content/uploads/2021/08/High-Knee-Run.gif
cardio,High Knee Skips,https://fitnessprogramer.com/wp-content/uploads/2021/02/High-Knee-Skips_Cardio.gif
cardio,Skater,https://fitnessprogramer.com/wp-content/uploads/2021/02/Skater.gif
cardio,Assault AirBike,https://fitnessprogramer.com/wp-content/uploads/2022/06/Assault-AirBike.gif
cardio,Recumbent Exercise Bike,https://fitnessprogramer.com/wp-content/uploads/2022/06/Recumbent-Exercise-Bike.gif
cardio,The Box Jump,https://fitnessprogramer.com/wp-content/uploads/2015/07/The-Box-Jump.gif
cardio,Battle Rope,https://fitnessprogramer.com/wp-content/uploads/2015/07/Battle-Rope.gif
